source,date,query,raw_text,unigram,bigram,unibi_mix,adj_noun,video_title,likes,churn_score,churn_signals,positive_score,positive_signals,net_signal,signal_type,competitor_mentioned
blog,2026-04-15,비듬샴푸 추천,관리 헤어 케어 루틴에 딱 맞는 더블유 헤어 로스 샴푸 추천 정수리 탈모 초기 고민이 있거나 비듬 클렌징과 두피 샴푸 추천 제품 찾고 있다면 참고해보셔도 좋을 것 같아요 원형탈모초기 지성두피,"['관리', '케어', '루틴', '더블', '로스', '정수리', '탈모', '초기', '고민', '비듬', '클렌징', '참고', '원형', '탈모', '초기', '지성두피']","['관리_케어', '케어_루틴', '루틴_더블', '더블_로스', '로스_정수리', '정수리_탈모', '탈모_초기', '초기_고민', '고민_비듬', '비듬_클렌징', '클렌징_참고', '참고_원형', '원형_탈모', '탈모_초기', '초기_지성두피']","['관리', '케어', '루틴', '더블', '로스', '정수리', '탈모', '초기', '고민', '비듬', '클렌징', '참고', '원형', '탈모', '초기', '지성두피', '관리_케어', '케어_루틴', '루틴_더블', '더블_로스', '로스_정수리', '정수리_탈모', '탈모_초기', '초기_고민', '고민_비듬', '비듬_클렌징', '클렌징_참고', '참고_원형', '원형_탈모', '탈모_초기', '초기_지성두피']",[],,,0,[],1,['추천'],1,긍정,False
blog,2026-04-15,비듬샴푸 추천,약산성 샴푸 추천 온 가족 두피 고민 해결해 준 바디브 미오 총평 이런 분들께 추천 합니다 일주일 동안 바디브 미오 샴푸 를 사용해 본 결과 모발은 한층 찰랑거리고 두피는 눈에 띄게 진정된 것을 느낄 수 있었습니다 두피 가려움이나 비듬 으로 스트레스받으시는 분,"['약산', '가족', '고민', '해결', '바디브', '미오', '총평', '동안', '바디브', '미오', '결과', '모발', '진정', '비듬', '스트레스']","['약산_가족', '가족_고민', '고민_해결', '해결_바디브', '바디브_미오', '미오_총평', '총평_동안', '동안_바디브', '바디브_미오', '미오_결과', '결과_모발', '모발_진정', '진정_비듬', '비듬_스트레스']","['약산', '가족', '고민', '해결', '바디브', '미오', '총평', '동안', '바디브', '미오', '결과', '모발', '진정', '비듬', '스트레스', '약산_가족', '가족_고민', '고민_해결', '해결_바디브', '바디브_미오', '미오_총평', '총평_동안', '동안_바디브', '바디브_미오', '미오_결과', '결과_모발', '모발_진정', '진정_비듬', '비듬_스트레스']",[],,,1,['가려움'],1,['추천'],0,중립,False
blog,2026-04-15,비듬샴푸 추천,대용량 지루성 두피염 개선의 새로운 선택 1 1 시카케어 샴푸 강력히 추천 합니다 실제 구매 후기 평가 동향 소비자들의 후기를 살펴보면 사용 후 두피가 깨끗해지는 느낌을 받았다는 평이 많습니다 특히 비듬 과 가려움증이 줄어들었다는 긍정적인 평가가 많습니다,"['용량', '지루', '개선', '선택', '케어', '실제', '평가', '동향', '소비자', '느낌', '비듬', '가려움증', '긍정', '평가']","['용량_지루', '지루_개선', '개선_선택', '선택_케어', '케어_실제', '실제_평가', '평가_동향', '동향_소비자', '소비자_느낌', '느낌_비듬', '비듬_가려움증', '가려움증_긍정', '긍정_평가']","['용량', '지루', '개선', '선택', '케어', '실제', '평가', '동향', '소비자', '느낌', '비듬', '가려움증', '긍정', '평가', '용량_지루', '지루_개선', '개선_선택', '선택_케어', '케어_실제', '실제_평가', '평가_동향', '동향_소비자', '소비자_느낌', '느낌_비듬', '비듬_가려움증', '가려움증_긍정', '긍정_평가']",[],,,1,['가려움'],1,['추천'],0,중립,False
blog,2026-04-15,비듬샴푸 추천,청소년 비듬샴푸 추천 두피 가려움 잡은 바디브 미오 샴푸 리얼 찾는 분은 꼭 구매하시길 추천 드립니다 해시태그 청소년 비듬샴푸 청소년 샴푸추천 비듬샴푸 두피가려움 샴푸 약산성 샴푸 두피케어 순한 샴푸 샴푸추천 데일리 샴푸 두피관리 정수리냄새제거 사춘기 샴푸,"['청소년', '비듬', '바디브', '미오', '리얼', '해시태그', '청소년', '비듬', '청소년', '비듬', '산성', '케어', '데일리', '관리', '정수리', '냄새', '제거', '사춘기']","['청소년_비듬', '비듬_바디브', '바디브_미오', '미오_리얼', '리얼_해시태그', '해시태그_청소년', '청소년_비듬', '비듬_청소년', '청소년_비듬', '비듬_산성', '산성_케어', '케어_데일리', '데일리_관리', '관리_정수리', '정수리_냄새', '냄새_제거', '제거_사춘기']","['청소년', '비듬', '바디브', '미오', '리얼', '해시태그', '청소년', '비듬', '청소년', '비듬', '산성', '케어', '데일리', '관리', '정수리', '냄새', '제거', '사춘기', '청소년_비듬', '비듬_바디브', '바디브_미오', '미오_리얼', '리얼_해시태그', '해시태그_청소년', '청소년_비듬', '비듬_청소년', '청소년_비듬', '비듬_산성', '산성_케어', '케어_데일리', '데일리_관리', '관리_정수리', '정수리_냄새', '냄새_제거', '제거_사춘기']",[],,,1,['가려움'],1,['추천'],0,중립,False
blog,2026-04-15,비듬샴푸 추천,두피케어 퍼리키 샴푸 후기 향 좋은 샴푸 추천 두피 냄새 제거까지 퍼리키 실크로드 글로우 샴푸 후기 요즘 두피가 예민해지면서 느낌 비듬 도 덜 신경 쓰이는 느낌 전체적으로 두피 컨디션이 편안해진 느낌이에요 총평 향,"['케어', '퍼리키', '냄새', '제거', '퍼리키', '실크로드', '글로우', '느낌', '비듬', '신경', '느낌', '전체', '컨디션', '편안', '느낌', '총평']","['케어_퍼리키', '퍼리키_냄새', '냄새_제거', '제거_퍼리키', '퍼리키_실크로드', '실크로드_글로우', '글로우_느낌', '느낌_비듬', '비듬_신경', '신경_느낌', '느낌_전체', '전체_컨디션', '컨디션_편안', '편안_느낌', '느낌_총평']","['케어', '퍼리키', '냄새', '제거', '퍼리키', '실크로드', '글로우', '느낌', '비듬', '신경', '느낌', '전체', '컨디션', '편안', '느낌', '총평', '케어_퍼리키', '퍼리키_냄새', '냄새_제거', '제거_퍼리키', '퍼리키_실크로드', '실크로드_글로우', '글로우_느낌', '느낌_비듬', '비듬_신경', '신경_느낌', '느낌_전체', '전체_컨디션', '컨디션_편안', '편안_느낌', '느낌_총평']",[],,,0,[],1,['추천'],1,긍정,False
blog,2026-04-15,비듬샴푸 추천,가려운두피 샴푸 촉촉했던 건성 샴푸 비듬 도 많아지고 머리카락까지 거칠고 푸석해지는 흐름이 자연스럽게 이어지더라고요 그래서 요즘은 그래서 자연스럽게 가려운두피 샴푸 찾는 분들한테 추천 하게 되더라고요 그리고 성분 쪽도 꽤 신경 쓴,"['건성', '비듬', '머리카락', '푸석', '흐름', '자연', '자연', '성분', '신경']","['건성_비듬', '비듬_머리카락', '머리카락_푸석', '푸석_흐름', '흐름_자연', '자연_자연', '자연_성분', '성분_신경']","['건성', '비듬', '머리카락', '푸석', '흐름', '자연', '자연', '성분', '신경', '건성_비듬', '비듬_머리카락', '머리카락_푸석', '푸석_흐름', '흐름_자연', '자연_자연', '자연_성분', '성분_신경']",[],,,0,[],1,['추천'],1,긍정,False
blog,2026-04-15,비듬샴푸 추천,진짜 덜 빠질까 의심하며 써본 살림백서 액티브B7 탈모두피 샴푸 평소 얇은 모발이 고민인 분들께 이 맥주효모 샴푸추천 을 하고 싶다 2 두피 열을 즉각적으로 내리는 탈모두피 샴푸 라 할 수 있다 3 검증된 비듬 및 가려움 완화 데이터 아무리 성분이 좋아도 객관적인,"['의심', '살림', '백서', '액티브', '탈모', '평소', '모발', '고민', '맥주', '효모', '즉각', '탈모', '검증', '비듬', '완화', '데이터', '성분', '객관']","['의심_살림', '살림_백서', '백서_액티브', '액티브_탈모', '탈모_평소', '평소_모발', '모발_고민', '고민_맥주', '맥주_효모', '효모_즉각', '즉각_탈모', '탈모_검증', '검증_비듬', '비듬_완화', '완화_데이터', '데이터_성분', '성분_객관']","['의심', '살림', '백서', '액티브', '탈모', '평소', '모발', '고민', '맥주', '효모', '즉각', '탈모', '검증', '비듬', '완화', '데이터', '성분', '객관', '의심_살림', '살림_백서', '백서_액티브', '액티브_탈모', '탈모_평소', '평소_모발', '모발_고민', '고민_맥주', '맥주_효모', '효모_즉각', '즉각_탈모', '탈모_검증', '검증_비듬', '비듬_완화', '완화_데이터', '데이터_성분', '성분_객관']",[],,,1,['가려움'],1,['추천'],0,중립,False
blog,2026-04-15,비듬샴푸 추천,탈모완화 샴푸 바르바라 어성초 투인원 샴푸 amp 컨디셔너 어성초 샴푸추천 바르바라 어성초 투인원 샴푸 amp 컨디셔너 탈모 고민과 머릿결을 한 번에 잡는 정착 템 사춘기 아이들의 과도한 피지 분비로 인한 비듬 고민도 비듬샴푸 어성초 성분이 깔끔하게 해결해 주니,"['탈모', '완화', '바르바라', '어성초', '투인원', '컨디셔너', '어성초', '바르바라', '어성초', '투인원', '컨디셔너', '탈모', '고민', '머릿결', '정착', '사춘기', '아이', '과도', '피지', '분비', '비듬', '고민', '비듬', '어성초', '성분', '해결']","['탈모_완화', '완화_바르바라', '바르바라_어성초', '어성초_투인원', '투인원_컨디셔너', '컨디셔너_어성초', '어성초_바르바라', '바르바라_어성초', '어성초_투인원', '투인원_컨디셔너', '컨디셔너_탈모', '탈모_고민', '고민_머릿결', '머릿결_정착', '정착_사춘기', '사춘기_아이', '아이_과도', '과도_피지', '피지_분비', '분비_비듬', '비듬_고민', '고민_비듬', '비듬_어성초', '어성초_성분', '성분_해결']","['탈모', '완화', '바르바라', '어성초', '투인원', '컨디셔너', '어성초', '바르바라', '어성초', '투인원', '컨디셔너', '탈모', '고민', '머릿결', '정착', '사춘기', '아이', '과도', '피지', '분비', '비듬', '고민', '비듬', '어성초', '성분', '해결', '탈모_완화', '완화_바르바라', '바르바라_어성초', '어성초_투인원', '투인원_컨디셔너', '컨디셔너_어성초', '어성초_바르바라', '바르바라_어성초', '어성초_투인원', '투인원_컨디셔너', '컨디셔너_탈모', '탈모_고민', '고민_머릿결', '머릿결_정착', '정착_사춘기', '사춘기_아이', '아이_과도', '과도_피지', '피지_분비', '분비_비듬', '비듬_고민', '고민_비듬', '비듬_어성초', '어성초_성분', '성분_해결']",[],,,0,[],2,"['정착', '추천']",2,긍정,False
blog,2026-04-15,비듬샴푸 추천,피톤치드 향 가득 닥터라파알 맥주효모 샴푸 로 두피 건강 찾기 살리실릭애씨드 성분이 각질 정돈까지 깔끔하게 도와주니 비듬 걱정도 싹 사라졌어요 매일 써도 부담 이런 분들에게 닥터라파알 샴푸 를 추천 해요 머리카락이 얇아져서 고민인 분 두피 가려움과 유분기가,"['피톤치드', '닥터라파알', '맥주', '효모', '건강', '살리실릭애씨드', '성분', '각질', '정돈', '비듬', '걱정', '부담', '닥터', '머리카락', '고민', '유분']","['피톤치드_닥터라파알', '닥터라파알_맥주', '맥주_효모', '효모_건강', '건강_살리실릭애씨드', '살리실릭애씨드_성분', '성분_각질', '각질_정돈', '정돈_비듬', '비듬_걱정', '걱정_부담', '부담_닥터', '닥터_머리카락', '머리카락_고민', '고민_유분']","['피톤치드', '닥터라파알', '맥주', '효모', '건강', '살리실릭애씨드', '성분', '각질', '정돈', '비듬', '걱정', '부담', '닥터', '머리카락', '고민', '유분', '피톤치드_닥터라파알', '닥터라파알_맥주', '맥주_효모', '효모_건강', '건강_살리실릭애씨드', '살리실릭애씨드_성분', '성분_각질', '각질_정돈', '정돈_비듬', '비듬_걱정', '걱정_부담', '부담_닥터', '닥터_머리카락', '머리카락_고민', '고민_유분']",[],,,1,['가려움'],2,"['사라졌', '추천']",1,긍정,False
blog,2026-04-15,비듬샴푸 추천,퓨어프렌즈 강아지 샴푸 써보고 2주 만에 피부 냄새랑 비듬 솔직히 가격은 조금 나가서 고민했는데 막상 써보니까 왜 사람들이 추천 하는지 알겠더라고요 처음 한 번 써보시면 좋을 것 같아요 강아지 샴푸 저자극 샴푸 애견케어 피부건강 펫 샴푸 비듬 관리 린스 샴푸,"['퓨어프렌즈', '강아지', '피부', '냄새', '비듬', '고민', '처음', '강아지', '자극', '애견', '케어', '피부', '건강', '비듬', '관리', '린스']","['퓨어프렌즈_강아지', '강아지_피부', '피부_냄새', '냄새_비듬', '비듬_고민', '고민_처음', '처음_강아지', '강아지_자극', '자극_애견', '애견_케어', '케어_피부', '피부_건강', '건강_비듬', '비듬_관리', '관리_린스']","['퓨어프렌즈', '강아지', '피부', '냄새', '비듬', '고민', '처음', '강아지', '자극', '애견', '케어', '피부', '건강', '비듬', '관리', '린스', '퓨어프렌즈_강아지', '강아지_피부', '피부_냄새', '냄새_비듬', '비듬_고민', '고민_처음', '처음_강아지', '강아지_자극', '자극_애견', '애견_케어', '케어_피부', '피부_건강', '건강_비듬', '비듬_관리', '관리_린스']",[],,,1,['자극'],1,['추천'],0,중립,False
blog,2026-04-15,비듬샴푸 추천,두피가 보내는 SOS 신호 나에게 딱 맞는 건강 케어 솔루션 찾기 가렵거나 비듬 이 생기거나 혹은 머리카락이 평소보다 많이 빠지는 것 같아 고민인 분들이 많으실 민감성 두피 개선 외부 자극에 약한 민감성 두피는 순한 성분의 샴푸 를 사용하고 뜨거운 물이나 과도한,"['신호', '건강', '케어', '솔루션', '비듬', '머리카락', '평소', '고민', '개선', '외부', '자극', '성분', '과도']","['신호_건강', '건강_케어', '케어_솔루션', '솔루션_비듬', '비듬_머리카락', '머리카락_평소', '평소_고민', '고민_개선', '개선_외부', '외부_자극', '자극_성분', '성분_과도']","['신호', '건강', '케어', '솔루션', '비듬', '머리카락', '평소', '고민', '개선', '외부', '자극', '성분', '과도', '신호_건강', '건강_케어', '케어_솔루션', '솔루션_비듬', '비듬_머리카락', '머리카락_평소', '평소_고민', '고민_개선', '개선_외부', '외부_자극', '자극_성분', '성분_과도']",[],,,1,['자극'],0,[],-1,이탈위험,False
blog,2026-04-15,비듬샴푸 추천,건성 두피를 효과적으로 관리하는 방법과 제품 추천 지속적인 가려움증 비듬 의 발생 두피의 붉어짐 피부가 거칠어짐 이러한 증상이 나타난다면 특히 sulfate free 샴푸 를 추천 하며 잦은 세정은 피하는 것이 바람직합니다 3 두피 마사지 두피 마사지는,"['건성', '효과', '관리', '방법', '지속', '가려움증', '비듬', '발생', '피부', '증상', '세정', '마사지', '마사지']","['건성_효과', '효과_관리', '관리_방법', '방법_지속', '지속_가려움증', '가려움증_비듬', '비듬_발생', '발생_피부', '피부_증상', '증상_세정', '세정_마사지', '마사지_마사지']","['건성', '효과', '관리', '방법', '지속', '가려움증', '비듬', '발생', '피부', '증상', '세정', '마사지', '마사지', '건성_효과', '효과_관리', '관리_방법', '방법_지속', '지속_가려움증', '가려움증_비듬', '비듬_발생', '발생_피부', '피부_증상', '증상_세정', '세정_마사지', '마사지_마사지']",[],,,1,['가려움'],1,['추천'],0,중립,False
